Taxon,Family,Subfamily,Scientific Name,Genes,12S,16S,BDNF,CXCR4,cytb,H3A,NCX1,ND1,ND2,POMC,RAG1,RHOD,SIA,SLC8A3,TYR
Anura,Rhacophoridae,Rhacophorinae,Beddomixalus bijui,4,KC594289,KC594290,,,,,,,,,KC594291,KC594292,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis cherrapunjiae,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis doriae,10,GQ204772,GQ204721,GQ204473,,EU924595,DQ284176,,,,GQ285747,EU924511,DQ347379,DQ282691,,DQ347165
Anura,Rhacophoridae,Rhacophorinae,Chiromantis dudhwaensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis hansenae,2,AB813161,AB813161,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis inexpectatus,2,AB813160,AB813160,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis kelleri,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis nongkhorensis,6,GQ204774,GQ204723,GQ204475,,GQ204540,,,,,,GQ204604,GQ204659,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis petersii,3,GQ204784,GQ204733,,,GQ204550,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis punctatus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis rufescens,7,DQ347004,AF458126,GQ204476,,AY341729,,,,,,DQ347237,DQ347356,,,DQ347139
Anura,Rhacophoridae,Rhacophorinae,Chiromantis samkosensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis senapatiensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis shyamrupus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis simus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Chiromantis vittatus,10,AY880579,AY880493,GQ204474,,EU924596,DQ284175,,,,GQ285742,EU924512,AY880626,DQ282690,,EU924568
Anura,Rhacophoridae,Rhacophorinae,Chiromantis xerampelina,5,AF458132,AY880495,,,GQ204551,DQ284380,,,,,,DQ284012,,,
Anura,Rhacophoridae,Rhacophorinae,Dendrobatorana dorsalis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Feihyla fuhua,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Feihyla kajau,5,AB847122,JN377362,KC961110,,,,,,,KC961180,,,,,KC961234
Anura,Rhacophoridae,Rhacophorinae,Feihyla palpebralis,7,EU924625,JQ621936,,,EU924597,,,,,GQ285740,EU924513,EU215576,,,EU924569
Anura,Rhacophoridae,Rhacophorinae,Ghatixalus asterops,2,EU178098,EU178091,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Ghatixalus variabilis,3,EU178099,EU178092,,,,,,EU450038,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Gracilixalus carinensis,3,GQ285670,,,,,,,,,GQ285730,,GQ285788,,,
Anura,Rhacophoridae,Rhacophorinae,Gracixalus ananjevae,1,,JN862546,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Gracixalus gracilipes,7,DQ283051,AY880504,,,EU924593,,,,,GQ285732,GQ285764,DQ283780,,,GQ285807
Anura,Rhacophoridae,Rhacophorinae,Gracixalus guyeti,1,,EU871429,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Gracixalus jinxiuensis,6,EF564453,EU215525,,,,,,,,GQ285731,GQ285763,EU924543,,,EU924571
Anura,Rhacophoridae,Rhacophorinae,Gracixalus medogensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Gracixalus nonggangensis,1,,JX841320,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Gracixalus quangi,1,,JX896683,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Gracixalus supercornutus,1,,JN862544,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Gracixalus waza,1,,JX896685,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Kurixalus appendiculatus,6,AB847125,JN377372,KC961139,,KF933134,,,,,KC961189,,,,,KC961232
Anura,Rhacophoridae,Rhacophorinae,Kurixalus baliogaster,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Kurixalus banaensis,6,GQ285667,GQ285667,,,,,,,,GQ285720,GQ285752,GQ285781,,,GQ285799
Anura,Rhacophoridae,Rhacophorinae,Kurixalus bisacculus,3,KC465801,KC465801,,,,,,,,,,,,,JQ060916
Anura,Rhacophoridae,Rhacophorinae,Kurixalus eiffingeri,5,DQ283122,AY880492,,,,DQ284166,,,,,,AY880625,,,DQ282931
Anura,Rhacophoridae,Rhacophorinae,Kurixalus idiootocus,9,GQ204744,GQ204686,GQ204445,,GQ204503,DQ284087,,,,GQ285719,GQ285751,DQ283783,,,DQ282905
Anura,Rhacophoridae,Rhacophorinae,Kurixalus naso,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Kurixalus odontotarsus,7,KC465818,KC465818,,,EU924594,,,,,GQ285718,GQ285750,EU924538,,,EU924566
Anura,Rhacophoridae,Rhacophorinae,Kurixalus verrucosus,3,KC465825,KC465822,,,,,,,,,,,,,JQ060919
Anura,Rhacophoridae,Rhacophorinae,Liuixalus hainanus,6,GQ285671,GQ285671,,,,,,,,GQ285725,GQ285757,GQ285785,,,GQ285803
Anura,Rhacophoridae,Rhacophorinae,Liuixalus ocellatus,6,GQ285672,GQ285672,,,,,,,,GQ285723,GQ285755,GQ285784,,,GQ285802
Anura,Rhacophoridae,Rhacophorinae,Liuixalus romeri,7,EF564463,EU215528,,,EU924598,,,,,GQ285724,GQ285756,EU215559,,,EU924570
Anura,Rhacophoridae,Rhacophorinae,Mercurana myristicapalustris,4,KC594293,KC594294,,,,,,,,,KC594295,KC594296,,,
Anura,Rhacophoridae,Rhacophorinae,Nyctixalus margaritifer,2,EU178094,EU178087,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Nyctixalus pictus,10,AY880547,AY880502,KC961092,,GQ204549,DQ284174,,,,GQ285729,GQ285761,AY880634,DQ282689,,KC961190
Anura,Rhacophoridae,Rhacophorinae,Nyctixalus spinosus,4,DQ283114,DQ283114,,,,DQ284160,,,,,,DQ283827,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus abditus,8,GQ285673,GQ285673,GQ204464,,GQ204526,,,,,GQ285743,GQ285775,GQ285794,,,GQ285812
Anura,Rhacophoridae,Rhacophorinae,Philautus acutirostris,2,AY326059,AY326059,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus acutus,5,JN705337,JN705366,KC961117,,,,,,,KC961174,,,,,KC961191
Anura,Rhacophoridae,Rhacophorinae,Philautus amoenus,5,KC961236,KC961076,KC961140,,,,,,,KC961159,,,,,KC961196
Anura,Rhacophoridae,Rhacophorinae,Philautus aurantium,8,JN705338,JN705367,KC961119,,GQ204522,,,,,KC961178,GQ204587,GQ204642,,,KC961193
Anura,Rhacophoridae,Rhacophorinae,Philautus aurifasciatus,6,AY141805,AY141851,GQ204458,,GQ204519,,,,,,GQ204585,GQ204640,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus bunitus,5,JN705339,JN705368,KC961120,,,,,,,KC961176,,,,,KC961194
Anura,Rhacophoridae,Rhacophorinae,Philautus cardamonus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus cinerascens,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus cornutus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus davidlabangi,5,AB847127,AB847127,KC961130,,,,,,,KC961166,,,,,KC961207
Anura,Rhacophoridae,Rhacophorinae,Philautus disgregus,7,GQ204755,GQ204704,KC961137,,GQ204521,,,,,KC961167,GQ204586,GQ204641,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus dubius,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus erythrophthalmus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus everetti,2,AB847126,AB847126,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus garo,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus gunungensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus hosii,5,JN705353,JN705384,KC961113,,,,,,,KC961172,,,,,KC961205
Anura,Rhacophoridae,Rhacophorinae,Philautus ingeri,8,JN705354,AY880496,KC961114,,GQ204523,,,,,KC961173,GQ204588,AY880629,,,KC961206
Anura,Rhacophoridae,Rhacophorinae,Philautus jacobsoni,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus jerdonii,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus juliandringi,5,JN705347,JN705378,KC961131,,,,,,,KC961160,,,,,KC961199
Anura,Rhacophoridae,Rhacophorinae,Philautus kakipanjang,1,,KF240718,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus kempiae,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus kempii,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus kerangae,5,KC961238,KC961079,KC961121,,,,,,,KC961177,,,,,KC961195
Anura,Rhacophoridae,Rhacophorinae,Philautus leitensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus longicrus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus macroscelis,5,JN705342,JN705375,KC961112,,,,,,,KC961169,,,,,KC961203
Anura,Rhacophoridae,Rhacophorinae,Philautus maosonensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus microdiscus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus mjobergi,8,AF026348,AF026365,KC961132,,GQ204525,,,,,KC961162,GQ204590,GQ204644,,,KC961197
Anura,Rhacophoridae,Rhacophorinae,Philautus namdaphaensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus nianeae,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus pallidipes,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus petersi,5,AF026349,AF026366,KC961134,,,,,,,KC961163,,,,,KC961204
Anura,Rhacophoridae,Rhacophorinae,Philautus petilus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus poecilius,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus refugii,5,JN705352,JN705382,KC961136,,,,,,,KC961165,,,,,KC961201
Anura,Rhacophoridae,Rhacophorinae,Philautus sanctisilvaticus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus saueri,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus schmackeri,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus similipalensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus similis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus surdus,2,AF458138,AF458138,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus surrufus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus tectus,5,JN705340,JN705370,KC961116,,,,,,,KC961171,,,,,KC961209
Anura,Rhacophoridae,Rhacophorinae,Philautus tytthus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus umbra,5,JN705348,JN705379,KC961133,,,,,,,KC961161,,,,,KC961198
Anura,Rhacophoridae,Rhacophorinae,Philautus vermiculatus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus vittiger,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Philautus worcesteri,6,GQ204758,GQ204707,GQ204462,,GQ204524,,,,,,GQ204589,GQ204643,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates assamensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates braueri,9,KF053220,KF053220,AB728194,,,,AB728218,,,AB728235,AB728252,AB728274,,AB728291,AB728308
Anura,Rhacophoridae,Rhacophorinae,Polypedates chlorophthalmus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates colletti,10,JN705358,EF624065,AB728212,,GQ204514,,AB728229,,,KC961182,GQ204579,AB728285,,AB728302,KC961215
Anura,Rhacophoridae,Rhacophorinae,Polypedates cruciger,10,AF249028,AF249045,JQ073140,,AF249089,,HM998956,AY708131,,HM998970,DQ347212,AF249124,,,AF249187
Anura,Rhacophoridae,Rhacophorinae,Polypedates discantus,1,,KF303483,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates hecticus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates hui,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates impresus,2,KF053209,KF053209,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates insularis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates iskandari,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates leucomystax,13,AB728129,AF215343,KC180096,,AB451718,DQ284079,AB728224,JX393551,AY607303,KC961183,GQ204583,AY880649,,AB728297,KC180269
Anura,Rhacophoridae,Rhacophorinae,Polypedates macrotis,10,JN705360,JN377344,AB728210,,GQ204512,,AB728227,,,KC961185,GQ204577,GQ204638,,AB728300,KC961218
Anura,Rhacophoridae,Rhacophorinae,Polypedates maculatus,11,AY880607,AY880520,AB728211,,GQ204511,,AB728228,EU450031,,AB728245,AY323777,GQ204637,,AB728301,AB728318
Anura,Rhacophoridae,Rhacophorinae,Polypedates megacephalus,12,AY458598,AY880519,KC180112,,AB451722,,AB728222,NC_006408,NC_006408,GQ285739,EU924517,EU924545,,AB728295,KC180271
Anura,Rhacophoridae,Rhacophorinae,Polypedates mutus,6,EU215551,AY880521,,,,,,,,GQ285738,GQ285770,EU215581,,,EU215611
Anura,Rhacophoridae,Rhacophorinae,Polypedates occidentalis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates otilophus,10,JN705361,JN377346,AB728213,,GQ204513,,AB728230,,,KC961187,GQ204578,GQ204639,,AB728303,KC961220
Anura,Rhacophoridae,Rhacophorinae,Polypedates pseudocruciger,3,EU104676,AB530551,,,,,,EU450046,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates ranwellai,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates subansiriensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates taeniatus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates teraiensis,1,,AB530521,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates yaoshanensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Polypedates zed,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus abundus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus adspersus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus alto,5,GQ204738,GQ204677,GQ204440,,GQ204494,,,,,,GQ204562,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus amboli,2,,EU450025,,,,,,EU450058,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus annandalii,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus asankai,2,FJ788141,FJ788160,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus auratus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus bambaradeniyai,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus caeruleus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus cavirostris,6,FJ788137,FJ788156,GQ204439,,GQ204493,,,,,,GQ204561,GQ204622,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus chalazodes,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus cuspis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus dayawansai,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus decoris,2,FJ788144,FJ788163,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus dimbullae,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus eximius,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus extirpo,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus femoralis,2,AY141787,AY141833,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus fergusonianus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus flaviventris,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus folicola,4,,GQ204680,,,GQ204497,,,,,,GQ204564,GQ204625,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus frankenbergi,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus fulvus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus hallidayi,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus halyi,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus hankeni,2,GU593346,GU593348,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus hoffmanni,5,FJ788142,FJ788161,,,GQ204490,,,,,,GQ204558,GQ204619,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus hoipolloi,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus hypomelas,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus jagathgunawardanai,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus kani,2,,EU449994,,,,,,EU450030,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus karunarathnai,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus leucorhinus,2,AY763796,AY753559,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus limbus,3,,GQ204668,,,GQ204485,,,,,,GQ204553,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus lunatus,6,FJ788150,FJ788169,GQ204438,,GQ204492,,,,,,GQ204560,GQ204621,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus macropus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus maia,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus malcolmsmithi,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus manipurensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus microtympanum,7,DQ346974,AF249046,GQ204441,,AF249088,,,,,,DQ019506,AF249126,,,AF249189
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus mittermeieri,6,FJ788143,FJ788162,GQ204443,,GQ204498,,,,,,GQ204565,GQ204626,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus mooreorum,2,FJ788134,FJ788153,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus nanus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus nasutus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus nemus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus newtonjayawardanei,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus ocularis,2,FJ788145,FJ788164,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus oxyrhynchus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus papillosus,2,FJ788151,FJ788170,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus pardus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus pleurotaenia,2,FJ788146,FJ788165,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus poppiae,5,FJ788136,FJ788155,,,GQ204487,,,,,,GQ204555,GQ204616,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus popularis,2,FJ788149,FJ788168,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus procax,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus puranappu,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus regius,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus reticulatus,5,,GQ204674,GQ204437,,GQ204491,,,,,,GQ204559,GQ204620,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus rugatus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus rus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus sahai,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus samarakoon,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus sarasinorum,4,,GQ204667,,,GQ204484,,,,,,GQ204552,GQ204614,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus schmarda,6,AY880617,AY880530,GQ204435,,GQ204486,,,,,,GQ204554,GQ204615,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus schneideri,2,GU593345,GU593347,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus semiruber,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus shillongensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus silus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus silvaticus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus simba,5,FJ788148,FJ788167,GQ204442,,GQ204496,,,,,,,GQ204624,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus singu,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus sirilwijesundarai,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus sordidus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus steineri,2,FJ788138,FJ788157,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus stellatus,2,JN862535,JN862536,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus stictomerus,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus stuarti,5,FJ788140,FJ788159,,,GQ204489,,,,,,GQ204557,GQ204618,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus tanu,2,FJ788152,FJ788171,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus temporalis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus terebrans,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus variabilis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus viridis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus wynaadensis,10,DQ346966,AB167930,,AY364169,AF249087,,EF018008,EU450067,,,AY364199,AF249127,,EF107343,AF249190
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus zal,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus zimmeri,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Pseudophilautus zorro,5,FJ788147,FJ788166,,,GQ204488,,,,,,GQ204556,GQ204617,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes agasthyaensis,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes akroparallagi,2,,EU450003,,,,,,EU450062,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes anili,2,,EU450024,,,,,,EU450064,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes beddomii,2,,EU449998,,,,,,EU450065,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes bobingeri,2,,EU450014,,,,,,EU450049,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes bombayensis,2,,EU450019,,,,,,EU450054,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes charius,7,DQ346967,AY141840,,,AY708167,,,AY708134,,,DQ347208,AF249128,,,AF249191
Anura,Rhacophoridae,Rhacophorinae,Raorchestes chlorosomma,2,,EU450017,,,,,,EU450052,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes chotta,2,,EU450022,,,,,,EU450056,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes chromasynchysi,2,,EU450018,,,,,,EU450053,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes coonoorensis,2,,EU449999,,,,,,EU450035,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes crustai,0,,,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes dubois,2,,EU449996,,,,,,EU450032,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes ghatei,1,,KF366391,,,,,,,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes glandulosus,2,,EU450020,,,,,,EU450063,,,,,,,
Anura,Rhacophoridae,Rhacophorinae,Raorchestes graminirupes,2,,EU450015,,,,,,EU450050,,,,,,,
